variant,trace_id,metric_name,n,mean,median,std,min,max,iqr
M,80301bd14a2776841bc09ce9a646f472,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
M,80301bd14a2776841bc09ce9a646f472,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
M,80301bd14a2776841bc09ce9a646f472,faithfulness_ragas,5,0.3961501456924515,0.3829787234042553,0.027961056758605433,0.375,0.4444444444444444,0.01237011380504699
M,80301bd14a2776841bc09ce9a646f472,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
M,98b42043b9c190a375bfd11ee00e95ad,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
M,98b42043b9c190a375bfd11ee00e95ad,contextual_precision_deepeval,5,0.23222187618573037,0.1032166675532702,0.29419851658031115,0.0930184857425464,0.7584408925262949,0.0
M,98b42043b9c190a375bfd11ee00e95ad,contextual_recall_deepeval,5,0.4723076923076923,0.4615384615384615,0.05877459042897284,0.4,0.5555555555555556,0.05555555555555558
M,98b42043b9c190a375bfd11ee00e95ad,eti_clarity,4,1.0,1.0,0.0,1.0,1.0,0.0
M,98b42043b9c190a375bfd11ee00e95ad,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
M,98b42043b9c190a375bfd11ee00e95ad,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
M,98b42043b9c190a375bfd11ee00e95ad,eti_quality_score,5,0.8,0.75,0.1118033988749895,0.75,1.0,0.0
M,98b42043b9c190a375bfd11ee00e95ad,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
M,98b42043b9c190a375bfd11ee00e95ad,eti_variability,5,0.2,0.0,0.447213595499958,0.0,1.0,0.0
M,98b42043b9c190a375bfd11ee00e95ad,faithfulness_ragas,5,0.8087956377430062,0.8181818181818182,0.03980278923896754,0.75,0.8484848484848485,0.0483641536273115
M,98b42043b9c190a375bfd11ee00e95ad,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
M,a3f055026c678d19fdd413e0c76cfd88,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
M,a3f055026c678d19fdd413e0c76cfd88,contextual_precision_deepeval,5,0.8855965037170261,0.9690229960410864,0.19225110806005735,0.5427599733763103,0.9934057971014492,0.021487271448465517
M,a3f055026c678d19fdd413e0c76cfd88,contextual_recall_deepeval,5,0.9714285714285713,1.0,0.06388765649999402,0.8571428571428571,1.0,0.0
M,a3f055026c678d19fdd413e0c76cfd88,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
M,a3f055026c678d19fdd413e0c76cfd88,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
M,a3f055026c678d19fdd413e0c76cfd88,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
M,a3f055026c678d19fdd413e0c76cfd88,eti_quality_score,5,1.0,1.0,0.0,1.0,1.0,0.0
M,a3f055026c678d19fdd413e0c76cfd88,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
M,a3f055026c678d19fdd413e0c76cfd88,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
M,a3f055026c678d19fdd413e0c76cfd88,faithfulness_ragas,5,0.7028571428571428,0.6857142857142857,0.059246975295222035,0.6571428571428571,0.8,0.05714285714285716
M,a3f055026c678d19fdd413e0c76cfd88,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
M,aea63daade6a51d7bfe1b6c828556aa9,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
M,aea63daade6a51d7bfe1b6c828556aa9,contextual_precision_deepeval,5,0.11385606718290664,0.0917358350868989,0.03406514685731566,0.0917358350868989,0.1690812776737617,0.0332557178931759
M,aea63daade6a51d7bfe1b6c828556aa9,contextual_recall_deepeval,5,0.8666666666666666,0.8888888888888888,0.0929622251704528,0.7777777777777778,1.0,0.11111111111111105
M,aea63daade6a51d7bfe1b6c828556aa9,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
M,aea63daade6a51d7bfe1b6c828556aa9,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
M,aea63daade6a51d7bfe1b6c828556aa9,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
M,aea63daade6a51d7bfe1b6c828556aa9,eti_quality_score,5,1.0,1.0,0.0,1.0,1.0,0.0
M,aea63daade6a51d7bfe1b6c828556aa9,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
M,aea63daade6a51d7bfe1b6c828556aa9,eti_variability,4,1.0,1.0,0.0,1.0,1.0,0.0
M,aea63daade6a51d7bfe1b6c828556aa9,faithfulness_ragas,5,0.8861904761904762,0.9642857142857144,0.12567730336261543,0.7333333333333333,1.0,0.20000000000000007
M,aea63daade6a51d7bfe1b6c828556aa9,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
M,d577c2b60cf8dec979dc3e296fedf6d6,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
M,d577c2b60cf8dec979dc3e296fedf6d6,contextual_precision_deepeval,5,0.8704365155204282,0.8826821427326568,0.01775376043722868,0.8438182672802884,0.8826821427326568,0.022364260608774722
M,d577c2b60cf8dec979dc3e296fedf6d6,contextual_recall_deepeval,5,0.3666666666666666,0.25,0.2801289385661935,0.0833333333333333,0.6666666666666666,0.5
M,d577c2b60cf8dec979dc3e296fedf6d6,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
M,d577c2b60cf8dec979dc3e296fedf6d6,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
M,d577c2b60cf8dec979dc3e296fedf6d6,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
M,d577c2b60cf8dec979dc3e296fedf6d6,eti_quality_score,5,1.0,1.0,0.0,1.0,1.0,0.0
M,d577c2b60cf8dec979dc3e296fedf6d6,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
M,d577c2b60cf8dec979dc3e296fedf6d6,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
M,d577c2b60cf8dec979dc3e296fedf6d6,faithfulness_ragas,5,0.5604523544679274,0.5833333333333334,0.046238472108190355,0.4838709677419355,0.6,0.031609195402298895
M,d577c2b60cf8dec979dc3e296fedf6d6,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
M,e937d2706b6b3c4f198bfff09639225b,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
M,e937d2706b6b3c4f198bfff09639225b,contextual_precision_deepeval,5,0.7252580964130458,0.7407000829655512,0.037029646059242124,0.659104613947468,0.7450856192211074,0.0
M,e937d2706b6b3c4f198bfff09639225b,contextual_recall_deepeval,5,0.8114285714285714,0.8,0.02555506259999755,0.8,0.8571428571428571,0.0
M,e937d2706b6b3c4f198bfff09639225b,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
M,e937d2706b6b3c4f198bfff09639225b,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
M,e937d2706b6b3c4f198bfff09639225b,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
M,e937d2706b6b3c4f198bfff09639225b,eti_quality_score,5,0.95,1.0,0.1118033988749895,0.75,1.0,0.0
M,e937d2706b6b3c4f198bfff09639225b,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
M,e937d2706b6b3c4f198bfff09639225b,eti_variability,5,0.8,1.0,0.4472135954999579,0.0,1.0,0.0
M,e937d2706b6b3c4f198bfff09639225b,faithfulness_ragas,5,0.7315097073312083,0.7,0.09392396356839415,0.6176470588235294,0.8571428571428571,0.10344827586206895
M,e937d2706b6b3c4f198bfff09639225b,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
P,019ffc81bec15ce2cc74b559496dbf3e,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
P,019ffc81bec15ce2cc74b559496dbf3e,contextual_precision_deepeval,5,0.06593406593406588,0.1098901098901098,0.060189292033534694,0.0,0.1098901098901098,0.1098901098901098
P,019ffc81bec15ce2cc74b559496dbf3e,contextual_recall_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
P,019ffc81bec15ce2cc74b559496dbf3e,contextual_relevancy_deepeval,5,0.25730661053689385,0.2564102564102564,0.02345133591597495,0.2266666666666666,0.2894736842105263,0.021228822208613968
P,019ffc81bec15ce2cc74b559496dbf3e,custom_faithfulness,4,0.75,0.75,0.0,0.75,0.75,0.0
P,019ffc81bec15ce2cc74b559496dbf3e,eti_clarity,4,1.0,1.0,0.0,1.0,1.0,0.0
P,019ffc81bec15ce2cc74b559496dbf3e,eti_empathy,4,1.0,1.0,0.0,1.0,1.0,0.0
P,019ffc81bec15ce2cc74b559496dbf3e,eti_quality_assessment,4,0.0,0.0,0.0,0.0,0.0,0.0
P,019ffc81bec15ce2cc74b559496dbf3e,eti_quality_score,4,1.0,1.0,0.0,1.0,1.0,0.0
P,019ffc81bec15ce2cc74b559496dbf3e,eti_relevance,4,1.0,1.0,0.0,1.0,1.0,0.0
P,019ffc81bec15ce2cc74b559496dbf3e,eti_variability,4,1.0,1.0,0.0,1.0,1.0,0.0
P,019ffc81bec15ce2cc74b559496dbf3e,faithfulness_ragas,4,0.9107142857142857,1.0,0.17857142857142855,0.6428571428571429,1.0,0.0892857142857143
P,019ffc81bec15ce2cc74b559496dbf3e,hallucination_deepeval,5,0.0625,0.0625,0.0,0.0625,0.0625,0.0
P,0f412e21778ac3b3e4de14a81de472e1,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
P,0f412e21778ac3b3e4de14a81de472e1,contextual_precision_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
P,0f412e21778ac3b3e4de14a81de472e1,contextual_recall_deepeval,5,0.02222222222222222,0.0,0.04969039949999532,0.0,0.1111111111111111,0.0
P,0f412e21778ac3b3e4de14a81de472e1,contextual_relevancy_deepeval,5,0.38902897247263024,0.4821428571428571,0.21799798148166072,0.0,0.5084745762711864,0.021943159286186398
P,0f412e21778ac3b3e4de14a81de472e1,custom_faithfulness,4,0.48750000000000004,0.65,0.325,0.0,0.65,0.16249999999999998
P,0f412e21778ac3b3e4de14a81de472e1,eti_clarity,4,1.0,1.0,0.0,1.0,1.0,0.0
P,0f412e21778ac3b3e4de14a81de472e1,eti_empathy,4,1.0,1.0,0.0,1.0,1.0,0.0
P,0f412e21778ac3b3e4de14a81de472e1,eti_quality_assessment,3,0.0,0.0,0.0,0.0,0.0,0.0
P,0f412e21778ac3b3e4de14a81de472e1,eti_quality_score,4,1.0,1.0,0.0,1.0,1.0,0.0
P,0f412e21778ac3b3e4de14a81de472e1,eti_relevance,4,1.0,1.0,0.0,1.0,1.0,0.0
P,0f412e21778ac3b3e4de14a81de472e1,eti_variability,3,1.0,1.0,0.0,1.0,1.0,0.0
P,0f412e21778ac3b3e4de14a81de472e1,faithfulness_ragas,4,0.6936758893280632,0.9090909090909092,0.46299079964662543,0.0,0.9565217391304348,0.23913043478260865
P,0f412e21778ac3b3e4de14a81de472e1,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
P,4251b990fdfa955c74cf908de1408217,answer_relevancy_deepeval,4,1.0,1.0,0.0,1.0,1.0,0.0
P,4251b990fdfa955c74cf908de1408217,contextual_precision_deepeval,4,0.8693614902254609,0.8693614902254609,0.0,0.8693614902254609,0.8693614902254609,0.0
P,4251b990fdfa955c74cf908de1408217,contextual_recall_deepeval,4,0.39583333333333337,0.4166666666666667,0.041666666666666685,0.3333333333333333,0.4166666666666667,0.020833333333333315
P,4251b990fdfa955c74cf908de1408217,contextual_relevancy_deepeval,4,0.942637858131743,0.9467787114845938,0.015237305165029113,0.9216867469879518,0.9553072625698324,0.016808490240008078
P,4251b990fdfa955c74cf908de1408217,custom_faithfulness,3,0.85,0.85,0.0,0.85,0.85,0.0
P,4251b990fdfa955c74cf908de1408217,eti_clarity,4,1.0,1.0,0.0,1.0,1.0,0.0
P,4251b990fdfa955c74cf908de1408217,eti_empathy,4,1.0,1.0,0.0,1.0,1.0,0.0
P,4251b990fdfa955c74cf908de1408217,eti_quality_assessment,4,0.0,0.0,0.0,0.0,0.0,0.0
P,4251b990fdfa955c74cf908de1408217,eti_quality_score,4,1.0,1.0,0.0,1.0,1.0,0.0
P,4251b990fdfa955c74cf908de1408217,eti_relevance,4,1.0,1.0,0.0,1.0,1.0,0.0
P,4251b990fdfa955c74cf908de1408217,eti_variability,4,1.0,1.0,0.0,1.0,1.0,0.0
P,4251b990fdfa955c74cf908de1408217,faithfulness_ragas,3,0.7543290043290044,0.75,0.029460297811290493,0.7272727272727273,0.7857142857142857,0.029220779220779147
P,4251b990fdfa955c74cf908de1408217,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
P,44f032fdeb5ca2e150e1292283356e42,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
P,44f032fdeb5ca2e150e1292283356e42,contextual_precision_deepeval,4,0.6463804233121717,0.643321245676725,0.3100244180810063,0.3543888302143024,0.9444903716809344,0.5059564517427083
P,44f032fdeb5ca2e150e1292283356e42,contextual_recall_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
P,44f032fdeb5ca2e150e1292283356e42,contextual_relevancy_deepeval,5,0.5888397707894771,0.584958217270195,0.006210465775563414,0.5844875346260388,0.5988857938718662,0.005950873638895904
P,44f032fdeb5ca2e150e1292283356e42,custom_faithfulness,4,0.75,0.75,0.0,0.75,0.75,0.0
P,44f032fdeb5ca2e150e1292283356e42,eti_clarity,4,1.0,1.0,0.0,1.0,1.0,0.0
P,44f032fdeb5ca2e150e1292283356e42,eti_empathy,4,1.0,1.0,0.0,1.0,1.0,0.0
P,44f032fdeb5ca2e150e1292283356e42,eti_quality_assessment,4,0.0,0.0,0.0,0.0,0.0,0.0
P,44f032fdeb5ca2e150e1292283356e42,eti_quality_score,3,1.0,1.0,0.0,1.0,1.0,0.0
P,44f032fdeb5ca2e150e1292283356e42,eti_relevance,4,1.0,1.0,0.0,1.0,1.0,0.0
P,44f032fdeb5ca2e150e1292283356e42,eti_variability,4,1.0,1.0,0.0,1.0,1.0,0.0
P,44f032fdeb5ca2e150e1292283356e42,faithfulness_ragas,4,0.8846774193548387,0.8833333333333333,0.04098617634337973,0.8387096774193549,0.9333333333333332,0.04865591397849456
P,44f032fdeb5ca2e150e1292283356e42,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
P,80301bd14a2776841bc09ce9a646f472,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
P,80301bd14a2776841bc09ce9a646f472,contextual_precision_deepeval,5,0.8503501486827391,0.8548156478195637,0.011795304661300523,0.8380750654239312,0.8644866181641636,0.01822328115817462
P,80301bd14a2776841bc09ce9a646f472,contextual_recall_deepeval,5,0.9714285714285715,1.0,0.06388765649999398,0.8571428571428571,1.0,0.0
P,80301bd14a2776841bc09ce9a646f472,contextual_relevancy_deepeval,5,0.6630137402136145,0.6622073578595318,0.007065384077243037,0.6542372881355932,0.6732673267326733,0.0057690994742950474
P,80301bd14a2776841bc09ce9a646f472,custom_faithfulness,4,0.85,0.85,0.0,0.85,0.85,0.0
P,80301bd14a2776841bc09ce9a646f472,eti_clarity,4,1.0,1.0,0.0,1.0,1.0,0.0
P,80301bd14a2776841bc09ce9a646f472,eti_empathy,4,1.0,1.0,0.0,1.0,1.0,0.0
P,80301bd14a2776841bc09ce9a646f472,eti_quality_assessment,4,0.0,0.0,0.0,0.0,0.0,0.0
P,80301bd14a2776841bc09ce9a646f472,eti_quality_score,4,1.0,1.0,0.0,1.0,1.0,0.0
P,80301bd14a2776841bc09ce9a646f472,eti_relevance,4,1.0,1.0,0.0,1.0,1.0,0.0
P,80301bd14a2776841bc09ce9a646f472,eti_variability,4,1.0,1.0,0.0,1.0,1.0,0.0
P,80301bd14a2776841bc09ce9a646f472,faithfulness_ragas,4,0.5166666666666666,0.5,0.03333333333333334,0.5,0.5666666666666667,0.016666666666666607
P,80301bd14a2776841bc09ce9a646f472,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
P,98b42043b9c190a375bfd11ee00e95ad,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
P,98b42043b9c190a375bfd11ee00e95ad,contextual_precision_deepeval,5,0.6444163060224287,0.8884245923191363,0.38943762090149875,0.0,0.8959132312157798,0.3391054780610452
P,98b42043b9c190a375bfd11ee00e95ad,contextual_recall_deepeval,5,0.1333333333333333,0.1666666666666666,0.13944333775567924,0.0,0.3333333333333333,0.1666666666666666
P,98b42043b9c190a375bfd11ee00e95ad,contextual_relevancy_deepeval,5,0.7721314146060954,0.9647302904564315,0.4316375407522231,0.0,0.9666666666666668,0.003794277398061152
P,98b42043b9c190a375bfd11ee00e95ad,custom_faithfulness,3,0.65,0.65,0.0,0.65,0.65,0.0
P,98b42043b9c190a375bfd11ee00e95ad,eti_clarity,4,1.0,1.0,0.0,1.0,1.0,0.0
P,98b42043b9c190a375bfd11ee00e95ad,eti_empathy,4,1.0,1.0,0.0,1.0,1.0,0.0
P,98b42043b9c190a375bfd11ee00e95ad,eti_quality_assessment,4,0.0,0.0,0.0,0.0,0.0,0.0
P,98b42043b9c190a375bfd11ee00e95ad,eti_quality_score,4,1.0,1.0,0.0,1.0,1.0,0.0
P,98b42043b9c190a375bfd11ee00e95ad,eti_relevance,4,1.0,1.0,0.0,1.0,1.0,0.0
P,98b42043b9c190a375bfd11ee00e95ad,eti_variability,4,1.0,1.0,0.0,1.0,1.0,0.0
P,98b42043b9c190a375bfd11ee00e95ad,faithfulness_ragas,4,0.6590909090909092,0.8636363636363638,0.4414788571010142,0.0,0.9090909090909092,0.2954545454545455
P,98b42043b9c190a375bfd11ee00e95ad,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
P,a3f055026c678d19fdd413e0c76cfd88,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
P,a3f055026c678d19fdd413e0c76cfd88,contextual_precision_deepeval,5,0.8867884464385444,0.9502952065351862,0.1409877286358469,0.6481008846226237,1.0,0.08681414679138644
P,a3f055026c678d19fdd413e0c76cfd88,contextual_recall_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
P,a3f055026c678d19fdd413e0c76cfd88,contextual_relevancy_deepeval,4,0.9366440543461517,0.9352989475503786,0.006932229023732724,0.9299820466786356,0.9459962756052142,0.007132483972375092
P,a3f055026c678d19fdd413e0c76cfd88,custom_faithfulness,4,0.85,0.85,0.0,0.85,0.85,0.0
P,a3f055026c678d19fdd413e0c76cfd88,eti_clarity,4,1.0,1.0,0.0,1.0,1.0,0.0
P,a3f055026c678d19fdd413e0c76cfd88,eti_empathy,4,1.0,1.0,0.0,1.0,1.0,0.0
P,a3f055026c678d19fdd413e0c76cfd88,eti_quality_assessment,4,0.0,0.0,0.0,0.0,0.0,0.0
P,a3f055026c678d19fdd413e0c76cfd88,eti_quality_score,4,1.0,1.0,0.0,1.0,1.0,0.0
P,a3f055026c678d19fdd413e0c76cfd88,eti_relevance,4,1.0,1.0,0.0,1.0,1.0,0.0
P,a3f055026c678d19fdd413e0c76cfd88,eti_variability,4,1.0,1.0,0.0,1.0,1.0,0.0
P,a3f055026c678d19fdd413e0c76cfd88,faithfulness_ragas,4,0.903846153846154,0.9230769230769232,0.09679274917013786,0.7692307692307693,1.0,0.0576923076923076
P,a3f055026c678d19fdd413e0c76cfd88,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
P,aea63daade6a51d7bfe1b6c828556aa9,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
P,aea63daade6a51d7bfe1b6c828556aa9,contextual_precision_deepeval,5,0.09913029563225531,0.0917358350868989,0.01454618112797761,0.0917358350868989,0.1249915529800748,0.003716584833606096
P,aea63daade6a51d7bfe1b6c828556aa9,contextual_recall_deepeval,5,0.7952380952380953,0.7142857142857143,0.12553739358537205,0.7142857142857143,1.0,0.11904761904761907
P,aea63daade6a51d7bfe1b6c828556aa9,contextual_relevancy_deepeval,5,0.4700876371355556,0.463302752293578,0.017465501147670447,0.4502369668246445,0.490566037735849,0.026144635396476712
P,aea63daade6a51d7bfe1b6c828556aa9,custom_faithfulness,4,0.85,0.85,0.0,0.85,0.85,0.0
P,aea63daade6a51d7bfe1b6c828556aa9,eti_clarity,4,1.0,1.0,0.0,1.0,1.0,0.0
P,aea63daade6a51d7bfe1b6c828556aa9,eti_empathy,4,1.0,1.0,0.0,1.0,1.0,0.0
P,aea63daade6a51d7bfe1b6c828556aa9,eti_quality_assessment,4,0.0,0.0,0.0,0.0,0.0,0.0
P,aea63daade6a51d7bfe1b6c828556aa9,eti_quality_score,4,1.0,1.0,0.0,1.0,1.0,0.0
P,aea63daade6a51d7bfe1b6c828556aa9,eti_relevance,4,1.0,1.0,0.0,1.0,1.0,0.0
P,aea63daade6a51d7bfe1b6c828556aa9,eti_variability,4,1.0,1.0,0.0,1.0,1.0,0.0
P,aea63daade6a51d7bfe1b6c828556aa9,faithfulness_ragas,4,0.9017857142857143,0.9642857142857143,0.15257149545209875,0.6785714285714286,1.0,0.1339285714285714
P,aea63daade6a51d7bfe1b6c828556aa9,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
P,d577c2b60cf8dec979dc3e296fedf6d6,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
P,d577c2b60cf8dec979dc3e296fedf6d6,contextual_precision_deepeval,5,0.6202549839237317,0.663696058658323,0.13116373160785985,0.4000479213617032,0.7477441881266269,0.04404140530055334
P,d577c2b60cf8dec979dc3e296fedf6d6,contextual_recall_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
P,d577c2b60cf8dec979dc3e296fedf6d6,contextual_relevancy_deepeval,5,0.7589384235208023,0.7598870056497176,0.007671917798120326,0.7471910112359551,0.7661971830985915,0.008669042265639582
P,d577c2b60cf8dec979dc3e296fedf6d6,custom_faithfulness,4,0.85,0.85,0.0,0.85,0.85,0.0
P,d577c2b60cf8dec979dc3e296fedf6d6,eti_clarity,4,1.0,1.0,0.0,1.0,1.0,0.0
P,d577c2b60cf8dec979dc3e296fedf6d6,eti_empathy,4,1.0,1.0,0.0,1.0,1.0,0.0
P,d577c2b60cf8dec979dc3e296fedf6d6,eti_quality_assessment,4,0.0,0.0,0.0,0.0,0.0,0.0
P,d577c2b60cf8dec979dc3e296fedf6d6,eti_quality_score,4,1.0,1.0,0.0,1.0,1.0,0.0
P,d577c2b60cf8dec979dc3e296fedf6d6,eti_relevance,4,1.0,1.0,0.0,1.0,1.0,0.0
P,d577c2b60cf8dec979dc3e296fedf6d6,eti_variability,4,1.0,1.0,0.0,1.0,1.0,0.0
P,d577c2b60cf8dec979dc3e296fedf6d6,faithfulness_ragas,4,0.6363636363636364,0.6136363636363636,0.0642824346533225,0.5909090909090909,0.7272727272727273,0.06818181818181812
P,d577c2b60cf8dec979dc3e296fedf6d6,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
P,e937d2706b6b3c4f198bfff09639225b,answer_relevancy_deepeval,4,1.0,1.0,0.0,1.0,1.0,0.0
P,e937d2706b6b3c4f198bfff09639225b,contextual_precision_deepeval,4,0.7600859854210907,0.7688758865462307,0.027098872286320245,0.7209523220437073,0.7816398465481943,0.022857780362183888
P,e937d2706b6b3c4f198bfff09639225b,contextual_recall_deepeval,4,0.9166666666666667,0.9166666666666667,0.0962250448649376,0.8333333333333334,1.0,0.16666666666666663
P,e937d2706b6b3c4f198bfff09639225b,contextual_relevancy_deepeval,4,0.6559523825621789,0.6442687747035574,0.033713511144755265,0.6306306306306306,0.7046413502109705,0.030360387404966493
P,e937d2706b6b3c4f198bfff09639225b,custom_faithfulness,3,0.75,0.75,0.0,0.75,0.75,0.0
P,e937d2706b6b3c4f198bfff09639225b,eti_clarity,4,1.0,1.0,0.0,1.0,1.0,0.0
P,e937d2706b6b3c4f198bfff09639225b,eti_empathy,3,1.0,1.0,0.0,1.0,1.0,0.0
P,e937d2706b6b3c4f198bfff09639225b,eti_quality_assessment,4,0.0,0.0,0.0,0.0,0.0,0.0
P,e937d2706b6b3c4f198bfff09639225b,eti_quality_score,4,1.0,1.0,0.0,1.0,1.0,0.0
P,e937d2706b6b3c4f198bfff09639225b,eti_relevance,4,1.0,1.0,0.0,1.0,1.0,0.0
P,e937d2706b6b3c4f198bfff09639225b,eti_variability,4,1.0,1.0,0.0,1.0,1.0,0.0
P,e937d2706b6b3c4f198bfff09639225b,faithfulness_ragas,4,0.8511904761904762,0.8452380952380952,0.11724830716423938,0.7142857142857143,1.0,0.08928571428571419
P,e937d2706b6b3c4f198bfff09639225b,hallucination_deepeval,4,0.0,0.0,0.0,0.0,0.0,0.0
